   line           element
   5105.868       N II       E1         1S-1Po           0-1       178273.18 -   197858.49
   5106.152       Ar I       E1   3/2[3/2]-3/2[5/2]o     1-2       106087.26 -   125671.48
   5106.561       Ni II      E1         2F-4[4]o       7/2-7/2      99340.55 -   118923.20
   5106.744       Fe III     E1         5F-5Fo           4-4       179630.77 -   199212.72
   5106.814       N II       E1         3P-3Po           0-1       203162.28 -   222743.96
   5107.323       Fe III     E1         5H-5Ho           4-5       179194.22 -   198773.95
   5107.520       Fe II      E1         6D-3[2]o       5/2-3/2      83812.32 -   103391.29
   5107.532       Fe II      E1        e6F-4[4]o       5/2-7/2      83308.19 -   102887.12
   5107.678       Ni II      E1         4F-1[2]o       3/2-3/2     116167.76 -   135746.13
   5107.693       Ne II      E1         4D-2[1]o       5/2-3/2     301855.71 -   321434.02
   5107.8810      Fe I       E1       y5Po-5D            2-1        37157.56 -    56735.15
   5107.993       Fe II      E1        e6G-1[4]o      11/2-9/2      84296.83 -   103873.99
   5108.4         Si III     E1        3Po-3D            1-2       234428.40 -   254004.00
   5108.468       Ne II      E1         4P-1[2]o       1/2-3/2     302475.61 -   322050.95
   5108.505       Ni II      E1         2D-2[1]o       5/2-3/2     113407.31 -   132982.51
   5108.533       Fe II      E1        e6F-4[2]o       3/2-3/2      83459.67 -   103034.76
   5108.870       Ni II      E1         2P-2[1]o       3/2-3/2     113408.71 -   132982.51
   5108.8708      Fe I       E1        a5F-z5Fo          2-2         7985.78 -    27559.58
   5108.873       Ni II      E1         2F-4[4]o       7/2-9/2      99340.55 -   118914.34
   5108.9         Si III     E1        3Po-3D            1-1       234428.40 -   254002.00
   5108.927       Ni II      E1        4Fo-4F          7/2-9/2     109846.00 -   129419.58
   5108.935       Ni II      E1         4F-2[4]o       7/2-7/2     115827.12 -   135400.67
   5108.9402      Al I       E1         2S-2Po         1/2-3/2      25347.76 -    44921.29
   5108.971       Fe II      E1         6D-3[3]o       5/2-7/2      83812.32 -   103385.73
   5109.06        N II       E1         3D-3Fo           3-3       217209.34 -   236782.40
   5109.0642      Fe I       E1        a3F-z3Fo          3-2        12560.93 -    32133.99
   5109.3634      Al I       E1         2S-2Po         1/2-1/2      25347.76 -    44919.67
   5109.4         N I        E1        2Do-2D          5/2-*        96864.05 -   116436.00
   5109.5         N I        E1        2Do-2F          3/2-*        96787.68 -   116359.00
   5109.8208      Fe I       E1       y5Po-5D            3-3        36766.96 -    56337.12
   5110.          Ne V       E1        3Do-3D            3-3       758460.00 -   778040.00
   5110.1910      Fe I       E1       x5Do-7/2[5/2]      3-3        39969.85 -    59538.59
   5110.264       Fe III     E1         5G-5Fo           2-1       179759.49 -   199327.95
   5110.617       Fe II      E1        e6F-4[1]o       1/2-1/2      83558.54 -   103125.65
   5110.711       Ni III     E1         5G-5Go           4-3       183041.45 -   202608.20
   5110.807       Fe III     E1         5H-5Ho           5-5       179207.57 -   198773.95
   5110.98        Fe II      E1        e4G-4Ho         7/2-7/2      85462.86 -   105028.60
   5110.990       Ne II      E1        2Po-2P          3/2-3/2     294086.49 -   313652.17
   5111.0759      Fe I       E1       y5Fo-g5F           1-2        34692.15 -    54257.50
   5111.090       Si III     E1        3Po-3D            2-3       234442.18 -   254007.48
   5111.17        O II       E1        4Do-4P          5/2-3/2     245903.22 -   265468.20
   5111.173       Ne II      E1         4D-2[2]o       5/2-5/2     301855.71 -   321420.69
   5111.246       Ne II      E1         4D-2[2]o       5/2-3/2     301855.71 -   321420.41
   5111.267       Fe II      E1        e6F-4[2]o       3/2-5/2      83459.67 -   103024.29
   5111.4278      Fe I       E1       x5Do-3/2[1/2]      1-1        40404.51 -    59968.52
   5111.544       Fe II      E1         6P-1[3]o       3/2-5/2      84424.37 -   103987.93
   5111.6         N I        E1        2Do-2P          3/2-*        96787.68 -   116351.00
   5111.6930      Fe I       E1       x5Do-7/2[9/2]      3-4        39969.85 -    59532.84
   5111.727       O II       E1         2P-2Po         3/2-3/2     233430.53 -   252993.39
   5111.7320      Fe I       E1       y5Po-5S            2-2        37157.56 -    56720.40
   5111.7824      Fe I       E1        a1H-z1Ho          5-5        28819.95 -    48382.60
   5111.83        N I        E1        4Po-4D          5/2-5/2      95532.15 -   115094.60
   5111.86        N I        E1        4Po-4D          5/2-3/2      95532.15 -   115094.50
   5111.89        N I        E1        4Po-4D          5/2-7/2      95532.15 -   115094.40
   5111.996       Ni II      E1        4Fo-4F          5/2-3/2     110573.36 -   130135.19
   5112.          Ca XIX     E1         3S-3Po           1-0     38850670.00 - 38870230.00
   5112.0         Si III     E1        3Po-3D            2-2       234442.18 -   254004.00
   5112.2         N I        E1        4So-4P          3/2-*        96750.84 -   116312.00
   5112.493       Fe III     E1         5F-5Fo           5-5       179579.83 -   199139.76
   5112.5         Si III     E1        3Po-3D            2-1       234442.18 -   254002.00
   5112.57        Ar I       E1   3/2[1/2]-3/2[3/2]o     0-1       107054.27 -   126613.90
   5112.99        Ar I       E1   3/2[1/2]-3/2[3/2]o     0-1       107054.27 -   126612.30
   5113.133       Fe III     E1         5H-5Ho           6-5       179216.47 -   198773.95
   5113.157       Ni II      E1         2F-4[3]o       7/2-5/2      99340.55 -   118897.94
   5113.2799      Fe I       E1       x5Do-9/2[11/2]     4-5        39625.80 -    59182.72
   5113.337       O II       E1         2P-2Po         3/2-1/2     233430.53 -   252987.23
   5113.371       S II       E1         2D-2Fo         5/2-5/2     148886.57 -   168443.14
   5113.465       Ni II      E1         4F-2[2]o       5/2-5/2     115956.71 -   135512.92
   5113.54        Na XI      E1         13-15            *-*     13219101.50 - 13238657.60
   5113.581       Fe II      E1         6P-1[4]o       5/2-7/2      84326.91 -   103882.68
   5113.61        O III      E1        3Do-3D            1-2       374571.64 -   394127.30
   5113.748       N II       E1         3P-3Po           1-1       203188.83 -   222743.96
   5114.328       Ne II      E1         4D-2[3]o       5/2-5/2     301855.71 -   321408.62
   5114.375       Ne II      E1         4D-2[3]o       5/2-7/2     301855.71 -   321408.44
   5114.407       Ca III     E1   3/2[3/2]-3/2[3/2]o     2-2       341601.46 -   361154.07
   5114.429       Fe II      E1         6D-3[3]o       5/2-5/2      83812.32 -   103364.84
   5114.501       Fe II      E1        e6F-4[1]o       1/2-3/2      83558.54 -   103110.79
   5114.600       Ni II      E1         2G-2[3]o       7/2-5/2     113177.61 -   132729.48
   5114.6589      Fe I       E1       y5Do-f5P           1-2        34017.10 -    53568.75
   5114.765       Fe III     E1         5F-5Fo           3-4       179661.48 -   199212.72
   5114.899       Ni III     E1         5F-5Go           4-5       181482.95 -   201033.68
   5114.930       Ar I       E1   3/2[3/2]-3/2[3/2]o     1-2       106087.26 -   125637.87
   5114.9718      Fe I       E1       x5Do-7/2[7/2]      3-3        39969.85 -    59520.30
   5115.027       Ne II      E1         4D-2[4]o       5/2-7/2     301855.71 -   321405.95
   5115.0976      Ne I       E1   3/2[1/2]-1/2[3/2]o     1-1       148257.79 -   167807.76
   5115.19        Si III     E1        3Fo-3G            2-3       230267.70 -   249817.32
   5115.291       Si III     E1        3Fo-3G            3-4       230268.62 -   249817.85
   5115.3127      Fe I       E1       x5Do-5/2[3/2]      2-2        40231.33 -    59780.48
   5115.430       Si III     E1        3Fo-3G            3-3       230268.62 -   249817.32
   5115.48        O V        E1         1S-1Po           0-1       561276.40 -   580824.90
   5115.542       Si III     E1        3Fo-3G            4-5       230270.66 -   249818.93
   5115.825       Si III     E1        3Fo-3G            4-4       230270.66 -   249817.85
   5115.9355      Fe I       E1        d3F-u3Fo          4-4        37045.93 -    56592.70
   5115.964       Si III     E1        3Fo-3G            4-3       230270.66 -   249817.32
   5116.053       Fe III     E1         5D-5Po           1-2        69788.19 -    89334.51
   5116.41        N II       E1         3D-3Do           2-3       217114.76 -   236659.70
   5116.41        N II       E1         3D-3Po           2-2       217114.76 -   236659.70
   5116.488       Fe II      E1         6D-2[1]o       1/2-1/2      84131.56 -   103676.22
   5116.555       Ni III     E1        5Fo-5F            3-4       207744.30 -   227288.70
   5116.5865      Fe I       E1       x5Do-7/2[5/2]      3-2        39969.85 -    59514.13
   5116.70210     Ar II      E1        4Do-4P          5/2-5/2     189654.85 -   209198.69
   5116.8177      Ni I       E1        3Go-3F            5-4        30922.73 -    50466.13
   5116.82        N I        E1        4Po-4P          1/2-3/2      95475.31 -   115018.70
   5116.84        N IV       E1         3D-3Po           1-0       575030.50 -   594573.80
   5117.092       Ni II      E1        4Fo-4D          5/2-5/2      95332.53 -   114874.88
   5117.123       S II       E1         2D-2Fo         3/2-5/2     148900.91 -   168443.14
   5117.155       Fe II      E1         6P-1[2]o       5/2-3/2      84326.91 -   103869.02
   5117.4689      Fe I       E1        c3F-3Fo           3-4        33412.71 -    52953.62
   5117.534       Fe III     E1         5G-5Fo           2-2       179759.49 -   199300.15
   5117.857       Fe III     E1         5G-5Fo           3-2       179760.72 -   199300.15
   5117.9293      Ne I       E1   3/2[1/2]-1/2[3/2]o     1-2       148257.79 -   167796.94
   5117.974       Fe III     E1         5H-5Ho           3-4       179178.62 -   198717.60
   5118.4470      Ne I       E1   3/2[1/2]-1/2[5/2]o     1-2       148257.79 -   167794.97
   5118.460       Fe II      E1         6D-2[1]o       1/2-3/2      84131.56 -   103668.69
   5118.475       Ni II      E1         4P-1[3]o       3/2-5/2     116312.34 -   135849.41
   5118.611       Ni II      E1         4F-2[2]o       5/2-3/2     115956.71 -   135493.26
   5118.8633      Fe I       E1       x5Do-5/2[3/2]      2-1        40231.33 -    59766.92
   5119.18        O III      E1        3Do-3D            2-3       374663.52 -   394197.90
   5119.27        Ar I       E1   3/2[1/2]-3/2[1/2]o     0-1       107054.27 -   126588.30
   5119.279       Ni II      E1        4Go-4F          5/2-7/2     115108.09 -   134642.09
   5119.395       Ni II      E1         2F-4[3]o       7/2-7/2      99340.55 -   118874.11
   5119.9271      Fe II      E1       x4Go-e4G         7/2-7/2      65931.33 -    85462.86
   5120.          Na VI      E1        3Do-3D            3-*       996740.00 -  1016270.00
   5120.079       S II       E1         2S-2[2]o       1/2-3/2     151651.72 -   171182.67
   5120.111       Fe II      E1         6P-1[2]o       5/2-5/2      84326.91 -   103857.74
   5120.767       Fe II      E1         6D-3[4]o       5/2-7/2      83812.32 -   103340.64
   5120.78        O II       E1        4Do-4P          5/2-5/2     245903.22 -   265431.50
   5120.95        N I        E1        4Po-4P          3/2-5/2      95493.69 -   115021.30
   5121.22        Al IV      E1  3/2[3/2]o-3/2[1/2]      2-1       801882.30 -   821408.90
   5121.426       Ar I       E1   3/2[3/2]-3/2[1/2]o     1-1       106087.26 -   125613.07
   5121.437       Ni III     E1        5Fo-5F            3-3       207744.30 -   227270.07
   5121.503       C II       E1        2Po-2P          1/2-3/2     162517.89 -   182043.41
   5121.64        N I        E1        4Po-4P          3/2-3/2      95493.69 -   115018.70
   5121.778       Ni II      E1        4Fo-4F          3/2-5/2     115592.   -   135116.72
   5121.9292      Ne I       E1   1/2[3/2]-1/2[3/2]o     1-1       150772.11 -   170296.00
   5121.95        N IV       E1        3Po-3S            0-1       577957.80 -   597481.60
   5122.064       Fe III     E1         5H-5Ho           4-4       179194.22 -   198717.60
   5122.206       Ni II      E1         4F-4Go         9/2-9/2     115739.15 -   135261.99
   5122.402       Ni II      E1        4Fo-4F          5/2-7/2     115120.   -   134642.09
   5122.675       Ni III     E1         3D-3Fo           3-3       183839.47 -   203360.52
   5122.715       Ne II      E1         4P-0[3]o       3/2-5/2     302816.98 -   322337.88
   5122.778       Ni II      E1         2D-2[2]o       5/2-3/2     113407.31 -   132927.97
   5122.9834      Ni I       E1        3Go-3F            3-3        31786.16 -    51306.04
   5123.145       Ni II      E1         2P-2[2]o       3/2-3/2     113408.71 -   132927.97
   5123.219       Ni II      E1        2Go-2G          9/2-9/2      79923.88 -    99442.86
   5123.255       C II       E1        2Po-2P          3/2-3/2     162524.57 -   182043.41
   5123.51        C II       E1         2D-2Fo         3/2-*       168123.74 -   187641.60
   5123.602       Ni II      E1        2Go-2F          7/2-7/2      79823.03 -    99340.55
   5123.66        N I        E1        4Po-4P          3/2-5/2      95493.69 -   115011.00
   5123.6835      Ne I       E1   1/2[3/2]-1/2[5/2]o     1-2       150772.11 -   170289.32
   5123.69        N IV       E1         3D-3Po           1-1       575030.50 -   594547.70
   5123.7         N I        E1        2Do-2P          3/2-*        96787.68 -   116305.00
   5123.70        C II       E1         2D-2Fo         5/2-*       168124.45 -   187641.60
   5123.772       S II       E1         4F-2[5]o       7/2-*       152305.00 -   171821.87
   5123.7780      Ne I       E1   1/2[3/2]-1/2[3/2]o     1-2       150772.11 -   170288.96
   5123.972       N II       E1         3P-3Po           1-0       203188.83 -   222704.94
   5124.02416     Ar II      E1         4P-4Do         1/2-3/2     182951.26 -   202467.17
   5124.40865     Ar II      E1         2D-0[3]o       5/2-7/2     192556.92 -   212071.37
   5124.416       Fe III     E1         3D-3Fo           3-4       105929.16 -   125443.58
   5124.615       Fe II      E1       z2Do-2F3         3/2-5/2      62125.60 -    81639.26
   5124.616       Fe II      E1         6D-2[2]o       1/2-3/2      84131.56 -   103645.22
   5124.986       Ni II      E1        2D1-2Po         5/2-3/2     115870.28 -   135382.53
   5125.1476      Fe I       E1        a5F-z5Fo          1-1         8154.71 -    27666.35
   5125.4815      Fe II      E1        c2F-z2Fo        7/2-5/2      44915.05 -    64425.41
   5125.569       Fe III     E1         5H-5Ho           5-4       179207.57 -   198717.60
   5125.842       Fe III     E1         5F-5Fo           4-5       179630.77 -   199139.76
   5125.9684      Fe I       E1       x5Do-3/2[3/2]      0-1        40491.28 -    59999.79
   5126.0469      Fe I       E1        b3H-z3Io          4-5        26627.61 -    46135.82
   5126.1         N I        E1        4So-4P          3/2-*        96750.84 -   116259.00
   5126.147       Ar I       E1   3/2[3/2]-3/2[1/2]o     1-0       106087.26 -   125595.09
   5126.1523      Fe I       E1       x5Do-9/2[9/2]      4-4        39625.80 -    59133.61
   5126.17        O III      E1        3Do-3D            1-1       374571.64 -   394079.40
   5126.5449      Fe I       E1       y5Fo-h5D           4-3        34039.51 -    53545.83
   5126.636       C II       E1        2Po-2P          1/2-1/2     162517.89 -   182023.86
   5126.6600      Ni I       E1        3Do-5/2[9/2]      3-4        29668.89 -    49174.77
   5126.6716      Fe II      E1        d2G-v2Fo        9/2-7/2      58631.53 -    78137.36
   5126.6855      Fe I       E1       x5Do-7/2[7/2]      3-4        39969.85 -    59475.63
   5126.833       Ni II      E1         4D-4Fo         7/2-7/2      98467.25 -   117972.47
   5126.933       Ni II      E1         2D-2[2]o       5/2-5/2     113407.31 -   132912.15
   5126.933       Ni II      E1         4F-2[3]o       5/2-5/2     115956.71 -   135461.55
   5127.0281      Si I       E1        1Po-(1/2,3/2)     1-2        40991.89 -    60496.36
   5127.032       Fe III     E1         5G-5Fo           4-3       179757.98 -   199262.44
   5127.127       Ni II      E1        4Fo-4D          5/2-7/2      95332.53 -   114836.63
   5127.19376     Ar II      E1         2D-2Po         3/2-1/2     172829.65 -   192333.50
   5127.301       Ni II      E1         2P-2[2]o       3/2-5/2     113408.71 -   132912.15
   5127.303       Ne III     E1         1D-1Do           2-2       420242.90 -   439746.33
   5127.345       Fe II      E1         4F-4Do         5/2-5/2      73395.93 -    92899.20
   5127.429       Fe III     E1         5G-5Fo           2-3       179759.49 -   199262.44
   5127.487       Ni II      E1         4F-2[1]o       3/2-1/2     116167.76 -   135670.49
   5127.5238      Fe I       E1       x5Fo-3/2[7/2]      4-3        40594.43 -    60097.02
   5127.558       S II       E1        4So-4P          3/2-3/2     131028.85 -   150531.31
   5127.6211      Fe I       E1       y5Fo-g5F           3-3        34328.75 -    53830.97
   5127.75        N I        E1        4Do-4D          1/2-3/2      94770.88 -   114272.60
   5127.753       Fe III     E1         5G-5Fo           3-3       179760.72 -   199262.44
   5127.88412     Ar II      E1         2S-2Po         1/2-1/2     184093.13 -   203594.35
   5127.9556      Fe I       E1       x5Do-9/2[9/2]      4-5        39625.80 -    59126.75
   5127.96        N I        E1        4Do-4D          1/2-1/2      94770.88 -   114271.80
   5127.995       Ni III     E1         3G-3Fo           4-3       183859.72 -   203360.52
   5128.          Na VII     E1        2Po-2D          3/2-3/2    1432600.   -  1452100.00
   5128.392       C II       E1        2Po-2P          3/2-1/2     162524.57 -   182023.86
   5128.573       Ne II      E1         4F-0[3]o       5/2-5/2     302839.28 -   322337.88
   5128.679       Ne III     E1         5F-5Go           *-*       471869.42 -   491367.62
   5128.705       Ne II      E1         4F-0[3]o       5/2-7/2     302839.28 -   322337.38
   5128.7740      Fe I       E1       x5Do-5/2[1/2]      2-1        40231.33 -    59729.17
   5128.7880      Fe I       E1        a5F-z5Fo          4-5         7376.76 -    26874.55
   5128.815       Fe III     E1         5D-5Po           3-2        69836.83 -    89334.51
   5129.060       Fe III     E1         5D-5Po           2-2        69837.76 -    89334.51
   5129.081       Ni II      E1         2G-4[5]o       9/2-11/2     99442.86 -   118939.53
   5129.295       Fe II      E1        c2F-z2Fo        5/2-5/2      44929.55 -    64425.41
   5129.4655      Si I       E1        1Po-(1/2,3/2)     1-1        40991.89 -    60487.10
   5129.491       Fe II      E1        e6G-0[3]o       9/2-7/2      84527.78 -   104022.89
   5129.5         N I        E1        2Do-2F          5/2-*        96864.05 -   116359.00
   5129.562       Ni II      E1         2F-3[4]o       7/2-9/2     116145.69 -   135640.53
   5130.          Fe XVI     E1        2Po-2D          3/2-3/2    3341000.00 -  3360500.00
   5130.191       Fe II      E1        e6F-4[3]o       3/2-5/2      83459.67 -   102952.12
   5130.755       Ne I       E1   1/2[1/2]-1/2[3/2]o     0-1       152970.73 -   172461.04
   5130.8003      Ni I       E1        3Do-5/2[3/2]      3-2        29668.89 -    49159.03
   5130.89        C III      E1         3G-3Fo           *-*       346579.21 -   366069.00
   5130.97        C III      E1         3G-3Fo           5-*       346579.49 -   366069.00
   5131.010       Ca III     E1        3Fo-1/2[3/2]      3-2       324660.47 -   344149.81
   5131.06        N I        E1        4Po-4P          5/2-5/2      95532.15 -   115021.30
   5131.0606      Fe I       E1       z3Fo-e3D           3-3        31805.07 -    51294.22
   5131.1796      Fe II      E1       x4Go-e4G         9/2-9/2      65696.04 -    85184.73
   5131.347       Ni II      E1         2F-4[2]o       7/2-5/2      99340.55 -   118828.61
   5131.426       Ni II      E1         4F-2[3]o       5/2-7/2     115956.71 -   135444.47
   5131.6         N I        E1        2Do-2P          5/2-*        96864.05 -   116351.00
   5131.74        N I        E1        4Po-4P          5/2-3/2      95532.15 -   115018.70
   5131.7890      Ni I       E1        3Go-3F            4-4        30979.75 -    50466.13
   5131.884       Ne II      E1         4D-2[1]o       3/2-3/2     301948.00 -   321434.02
   5132.07        Ar I       E1   3/2[1/2]-3/2[3/2]o     0-1       107054.27 -   126539.60
   5132.106       N II       E1         3P-3Po           2-1       203258.78 -   222743.96
   5132.108       Ni II      E1         4F-2[1]o       3/2-3/2     116167.76 -   135652.93
   5132.169       Ni II      E1         2F-3[3]o       7/2-5/2     116145.69 -   135630.63
   5132.22        Ar I       E1   3/2[1/2]-3/2[3/2]o     0-1       107054.27 -   126539.00
   5132.26        C III      E1         3G-3Ho           *-*       346579.21 -   366063.80
   5132.29        C III      E1         1G-1Ho           4-5       346579.31 -   366063.80
   5132.33        C III      E1         3G-3Ho           5-*       346579.49 -   366063.80
   5132.332       Ni II      E1         4P-1[2]o       1/2-3/2     116261.81 -   135746.13
   5132.374       Ni II      E1         2G-4[5]o       9/2-9/2      99442.86 -   118927.02
   5132.493       Ni II      E1         2F-3[4]o       7/2-7/2     116145.69 -   135629.40
   5132.57        O I        E1         3P-3Do           1-*        88630.59 -   108114.00
   5132.6400      Fe II      E1       y4Po-e4D         5/2-5/2      60402.34 -    79885.49
   5132.72        N II       E1        3Do-F[7/2]        2-3       210265.84 -   229748.70
   5132.72        O I        E1         3P-3Do           2-*        88631.15 -   108114.00
   5132.754       Ni II      E1         2F-3[5]o       7/2-9/2     116145.69 -   135628.41
   5132.76        O I        E1         3P-3Do           0-*        88631.30 -   108114.00
   5132.8982      Fe I       E1        a5P-y5Po          1-1        17927.38 -    37409.55
   5132.94        C I        E1         3D-3Po           1-0        69689.48 -    89171.50
   5133.0773      Fe I       E1       x5Fo-3/2[5/2]      4-3        40594.43 -    60075.92
   5133.307       Ne III     E1         3F-3Go           4-*       471887.95 -   491368.57
   5133.323       Ar I       E1   3/2[3/2]-3/2[3/2]o     2-1       106237.55 -   125718.11
   5133.33        C I        E1         3D-3Po           1-1        69689.48 -    89170.00
   5133.34        N I        E1        4Do-4D          3/2-5/2      94793.49 -   114274.00
   5133.381       Ni II      E1         2G-4[4]o       9/2-7/2      99442.86 -   118923.20
   5133.423       Fe III     E1         5H-5Ho           3-3       179178.62 -   198658.80
   5133.449       Ne III     E1         3F-3Go           2-*       471888.49 -   491368.57
   5133.462       Ne III     E1         3F-3Go           3-*       471888.54 -   491368.57
   5133.465       Ni III     E1         5F-5Fo           4-3       181482.95 -   200962.97
   5133.5         Mg V       E1         3P-3Do           0-1       942634.00 -   962114.00
   5133.57535     Ar II      E1         4F-2[5]o       7/2-9/2     185624.83 -   205104.43
   5133.70        N I        E1        4Do-4D          3/2-3/2      94793.49 -   114272.60
   5133.77        N I        E1        4Po-4P          5/2-5/2      95532.15 -   115011.00
   5133.83        N I        E1        4Do-4P          1/2-1/2      94770.88 -   114249.50
   5133.92        N I        E1        4Do-4D          3/2-1/2      94793.49 -   114271.80
   5134.035       Ar I       E1   3/2[3/2]-3/2[3/2]o     2-1       106237.55 -   125715.41
   5134.1979      Fe I       E1       x5Do-3/2[1/2]      0-1        40491.28 -    59968.52
   5134.285       Ni II      E1         2F-3[3]o       7/2-7/2     116145.69 -   135622.60
   5134.377       C II       E1        4Po-4P          1/2-3/2     166967.13 -   186443.69
   5134.467       Fe II      E1        e6F-4[2]o       1/2-3/2      83558.54 -   103034.76
   5134.712       C II       E1        4Po-4P          3/2-5/2     166990.73 -   186466.02
   5134.80        Fe II      E1        e4G-4Ho         7/2-9/2      85462.86 -   104937.80
   5135.097       S II       E1         4F-2[2]o       7/2-*       152305.00 -   171778.83
   5135.105       Ni III     E1         3D-3Fo           2-2       121411.60 -   140885.40
   5135.115       Si III     E1         3G-3Fo           3-4       230301.22 -   249774.98
   5135.1186      Fe I       E1       y5Fo-f5G           5-6        33695.39 -    53169.14
   5135.189       Si III     E1         3G-3Fo           3-3       230301.22 -   249774.70
   5135.231       Si III     E1         3G-3Fo           4-4       230301.66 -   249774.98
   5135.247       Si III     E1         3G-3Fo           3-2       230301.22 -   249774.48
   5135.3         N III      E1        2Fo-2D            *-*       354954.10 -   374427.00
   5135.305       Si III     E1         3G-3Fo           4-3       230301.66 -   249774.70
   5135.39        C I        E1         3D-3Po           1-2        69689.48 -    89162.20
   5135.397       Ne II      E1         4D-2[2]o       3/2-5/2     301948.00 -   321420.69
   5135.413       Si III     E1         3G-3Fo           5-4       230302.35 -   249774.98
   5135.471       Ne II      E1         4D-2[2]o       3/2-3/2     301948.00 -   321420.41
   5135.476       Ni II      E1         2F-3[2]o       7/2-5/2     116145.69 -   135618.08
   5135.627       Ar I       E1   3/2[3/2]-3/2[3/2]o     2-2       106237.55 -   125709.37
   5135.716       Ni II      E1         2G-4[4]o       9/2-9/2      99442.86 -   118914.34
   5135.761       Ni II      E1        2Go-2F          7/2-5/2      99844.13 -   119315.44
   5135.798       Fe IV      E1         2G-2Fo         9/2-7/2     201178.05 -   220649.22
   5135.8151      Fe II      E1        d2G-v2Fo        7/2-7/2      58666.26 -    78137.36
   5135.946       Ni II      E1         4P-4Po         1/2-1/2     100845.41 -   120316.02
   5136.28767     Ar II      E1         4P-4Po         1/2-1/2     182951.26 -   202420.58
   5136.42        Ar I       E1   1/2[3/2]-1/2[1/2]o     2-1       107289.70 -   126758.50
   5136.4791      Fe I       E1       x5Fo-5/2[9/2]      5-4        40257.31 -    59725.90
   5137.          N VI       E1        3Po-3D            *-*      4371508.50 -  4390976.00
   5137.537       Fe III     E1         5H-5Ho           4-3       179194.22 -   198658.80
   5137.545       Fe III     E1         5G-5Fo           5-4       179748.17 -   199212.72
   5137.75        N I        E1        4Po-4P          1/2-3/2      95475.31 -   114939.10
   5137.75        O III      E1        3Do-3D            2-2       374663.52 -   394127.30
   5137.928       Ca III     E1        3Do-3/2[7/2]      3-4       328588.76 -   348051.86
   5137.988       Ni II      E1         4F-3[3]o       3/2-5/2     116167.76 -   135630.63
   5138.0         Si XIII    E1        3Po-3D            1-2     17578568.00 - 17598031.00
   5138.258       Ni II      E1         2D-2[3]o       5/2-7/2     113407.31 -   132869.16
   5138.3741      Fe I       E1       x5Fo-5/2[9/2]      5-5        40257.31 -    59718.72
   5138.5051      Ni I       E1         1D-1Po           2-1        13521.35 -    32982.26
   5138.582       Ne II      E1         4D-2[3]o       3/2-5/2     301948.00 -   321408.62
   5138.688       C II       E1        4Po-4P          1/2-1/2     166967.13 -   186427.35
   5138.8132      Fe I       E1       y5Fo-h5D           5-4        33695.39 -    53155.14
   5138.90        N IV       E1         3D-3Po           1-2       575030.50 -   594489.90
   5138.92        C I        E1         3D-3Po           2-1        69710.66 -    89170.00
   5139.          Na VII     E1         2D-2Fo         3/2-5/2    1452100.00 -  1471560.00
   5139.          Si XII     E1        2Po-2D          3/2-3/2    2444330.00 -  2463790.00
   5139.095       Ni II      E1        4Do-4P          5/2-5/2      97273.83 -   116732.51
   5139.158       Ca III     E1   3/2[5/2]-3/2[5/2]o     2-2       340748.72 -   360207.16
   5139.179       Ni II      E1         4D-4[3]o       7/2-5/2     114836.63 -   134294.99
   5139.290       Ni II      E1         4F-4Go         7/2-7/2      92325.85 -   111783.79
   5139.80        N I        E1        4Do-4P          3/2-1/2      94793.49 -   114249.50
   5139.848       Ni II      E1         4F-3[2]o       3/2-3/2     116167.76 -   135623.59
   5139.967       Ar I       E1   3/2[1/2]-3/2[1/2]o     0-1       107054.27 -   126509.65
   5140.06        Fe III     E1         5G-5Ho           4-*       200325.56 -   219780.60
   5140.1223      Fe I       E1       z5Go-e5H           5-4        34782.42 -    54237.21
   5140.136       Fe III     E1         5G-5Fo           4-4       179757.98 -   199212.72
   5140.25047     Ar II      E1         4F-2[2]o       7/2-5/2     185624.83 -   205079.13
   5140.365       Ni II      E1         2G-2[3]o       7/2-5/2     101740.27 -   121194.14
   5140.548       C I        E1         3D-3Do           1-2        69689.48 -    89142.66
   5140.606       C II       E1        4Po-4P          3/2-3/2     166990.73 -   186443.69
   5140.6825      Fe I       E1       z7Po-e7D           3-2        24180.86 -    43633.53
   5140.688       Ni III     E1         5F-5Do           4-4       181482.95 -   200935.60
   5140.6899      Ni I       E1        3Po-5/2[1/2]      1-1        29500.67 -    48953.32
   5140.709       Ni III     E1         5F-5Do           1-2       183035.25 -   202487.82
   5140.8         N I        E1        2Do-2D          3/2-*        96787.68 -   116240.00
   5140.820       Ni II      E1         4F-3[1]o       3/2-3/2     116167.76 -   135619.91
   5140.846       Ni II      E1         2G-2[3]o       7/2-7/2     101740.27 -   121192.32
   5140.860       Fe III     E1         5G-5Fo           3-4       179760.72 -   199212.72
   5140.88        O II       E1        4Do-4D          1/2-*       245768.37 -   265220.30
   5140.883       Ni II      E1        4Fo-4D          7/2-7/2     109846.00 -   129297.91
   5140.8942      Fe I       E1       z7Po-e7D           4-4        23711.45 -    43163.32
   5140.98        C I        E1         3D-3Po           2-2        69710.66 -    89162.20
   5141.          Na VI      E1         3P-3So           2-1       951390.00 -   970840.00
   5141.29        N II       E1         3D-3Do           3-3       217209.34 -   236659.70
   5141.29        N II       E1         3D-3Po           3-2       217209.34 -   236659.70
   5141.304       Ni II      E1         4F-3[2]o       3/2-5/2     116167.76 -   135618.08
