   line             element
   5067.233         Ca I     
   5067.30          Ar I     
   5067.37          N III    
   5067.389         Ni III   
   5067.4097        Fe I     
   5067.530         Ni III   
   5067.54          N II     
   5067.6           Ca I     
   5067.60          N V      
   5067.673         Ca I     
   5067.70          Si II    
   5067.84          Ar I     
   5067.88          N IV     
   5067.893         Fe II    
   5067.9040        Ni I     
   5068.37          Ar I     
   5068.4           Ca I     
   5068.504         Ni II    
   5068.5307        Fe I     
   5068.55          N V      
   5068.555         O III    
   5068.69          Ar I     
   5068.7658        Fe I     
   5068.7882        Ni I     
   5068.81          Ar I     
   5068.938         Mg II    
   5069.00          Al I     
   5069.00          Al I     
   5069.072         Mg II    
   5069.1           O I      
   5069.156         Fe III   
   5069.227         Fe II    
   5069.5506        Fe I     
   5069.6           Ca I     
   5069.661         Ar I     
   5069.725         Fe II    
   5069.761         Ni II    
   5069.8           S I      
   5069.8           S I      
   5069.802         Mg II    
   5069.87          Ar I     
   5069.8812        Fe I     
   5069.91          Ar I     
   5070.            Mg IX    
   5070.            S XIII   
   5070.            Ni XVIII 
   5070.043         Ni II    
   5070.046         O II     
   5070.1           S I      
   5070.1           S I      
   5070.1           S I      
   5070.18          Ar I     
   5070.2           S I      
   5070.2           S I      
   5070.3           Ca I     
   5070.40          Ar I     
   5070.55          Ar I     
   5070.584         Fe II    
   5070.6           S I      
   5070.6           S I      
   5070.6           S I      
   5070.7           S I      
   5070.7           S I      
   5070.7           S I      
   5070.8952        Fe I     
   5070.899         Fe II    
   5070.9508        Si I     
   5070.977         Ar I     
   5071.            Ne V     
   5071.0           S I      
   5071.0           S I      
   5071.0           N I      
   5071.0           N I      
   5071.08          Ne III   
   5071.12          Ar I     
   5071.165         Ne III   
   5071.2           Ca I     
   5071.262         Ar I     
   5071.4           Ca I     
   5071.466         Ar I     
   5071.499         Ni II    
   5071.5           S I      
   5071.5108        Fe I     
   5071.56          Ar I     
   5071.87          Ar I     
   5071.935         Ca I     
   5071.970         Fe III   
   5072.0           Ca I     
   5072.04          Ar I     
   5072.0784        Fe I     
   5072.088         Ni II    
   5072.096         Ni II    
   5072.1           Ca I     
   5072.15          Ar I     
   5072.376         Ca I     
   5072.4111        Fe I     
   5072.4459        O I      
   5072.4459        O I      
   5072.456         Fe III   
   5072.4642        Fe I     
   5072.570         Fe II    
   5072.608         Ni II    
   5072.637         Ar I     
   5072.84          Ne III   
   5073.0           Ca I     
   5073.074         S II     
   5073.0758        Ar I     
   5073.101         Ca I     
   5073.21          Si II    
   5073.29          C I      
   5073.2925        O I      
   5073.2925        O I      
   5073.2925        O I      
   5073.357         Ni II    
   5073.3978        Fe I     
   5073.41          Ar I     
   5073.5618        Fe II    
   5073.6           Ca I     
   5073.64          Ar I     
   5073.7235        Fe I     
   5073.7236        Ar II    
   5073.73          Ar I     
   5073.769         Ni II    
   5073.86          C I      
   5073.902         Fe II    
   5073.903         Fe III   
   5073.978         Ni II    
   5074.0409        Ne I     
   5074.0529        Fe II    
   5074.08          Ar I     
   5074.1998        Ne I     
   5074.2           Mg XI    
   5074.344         Fe II    
   5074.45          Ar I     
   5074.45          Ar I     
   5074.5           Ca I     
   5074.563         Ca I     
   5074.7664        O I      
   5074.7664        O I      
   5074.77          O II     
   5074.923         S II     
   5074.923         S II     
   5075.005         Ca I     
   5075.04          O II     
   5075.05          O II     
   5075.088         Ni II    
   5075.1027        Ne I     
   5075.1721        Fe I     
   5075.2927        Ni I     
   5075.3291        Fe I     
   5075.42          Ar I     
   5075.701         Ni II    
   5075.707         Ni II    
   5075.730         Ni II    
   5075.74          Ar I     
   5075.764         Fe II    
   5075.8           Ca I     
   5076.16          Al I     
   5076.16          Al I     
   5076.20          Ar I     
   5076.2643        Fe I     
   5076.326         Fe II    
   5076.3300        Ni I     
   5076.3847        Ar II    
   5076.549         Ni II    
   5076.5905        Ne I     
   5076.605         Fe II    
   5076.668         Ni III   
   5076.68381       Ar II    
   5076.77          Ar I     
   5076.8           S I      
   5076.905         Ni II    
   5077.011         Fe II    
   5077.1           Ca I     
   5077.3           S I      
   5077.3           S I      
   5077.3           N I      
   5077.3           N I      
   5077.3           N I      
   5077.460         Ni II    
   5077.470         N II     
   5077.61          Ar I     
   5077.668         Fe III   
   5077.787         Ni II    
   5077.86          Al I     
   5077.86          Al I     
   5077.98          Ar I     
   5078.0328        Ar I     
   5078.0865        Fe I     
   5078.2           Ca I     
   5078.296         Fe II    
   5078.388         Ni II    
   5078.409         Ne II    
   5078.52          Ar I     
   5078.7641        Ne I     
   5078.783         Ni II    
   5078.803         S II     
   5078.803         S II     
   5078.922         Fe III   
   5078.938         Ca I     
   5078.9745        Fe I     
   5079.00          Ar I     
   5079.1           S I      
   5079.1           S I      
   5079.1           S I      
   5079.2           Ca I     
   5079.2228        Fe I     
   5079.459         Ni II    
   5079.6306        Fe I     
   5079.7397        Fe I     
   5079.95          Ca III   
   5079.95937       Ar II    
   5079.9849        Fe I     
   5080.001         Ni II    
   5080.1           N I      
   5080.1           N I      
   5080.12          Ar I     
   5080.146         Ni II    
   5080.176         Ni II    
   5080.239         Fe II    
   5080.3           Ca I     
   5080.3520        Fe I     
   5080.3844        Ne I     
   5080.46          Ar I     
   5080.5325        Ni I     
   5080.6237        Fe I     
   5080.7           O IV     
   5080.814         Ar I     
   5080.819         Ni II    
   5080.913         Ca I     
   5080.9356        Fe I     
   5080.961         Ni II    
   5081.01          N II     
   5081.029         Ni II    
   5081.1           Ca I     
   5081.10          Ar I     
   5081.1104        Ni I     
   5081.111         Ni III   
   5081.1538        Fe I     
   5081.258         Ni II    
   5081.30          N III    
   5081.30          N III    
   5081.30          N III    
   5081.3796        Ne I     
   5081.444         Ar I     
   5081.455         Ni II    
   5081.5231        Ni I     
   5081.545         Ni II    
   5081.571         Ca I     
   5081.76          Ca III   
   5081.772         Ni II    
   5081.837         Ca III   
   5081.901         Fe II    
   5081.966         Ca III   
   5082.            O VI     
   5082.0           Ca I     
   5082.014         Ca I     
   5082.0664        Fe I     
   5082.08          Ar I     
   5082.199         Ni II    
   5082.230         Fe II    
   5082.31          Ar I     
   5082.3441        Ni I     
   5082.41          Ar I     
   5082.728         Ar I     
   5082.746         Ni II    
   5082.752         Ar I     
   5082.8           Ca I     
   5082.88          Ar I     
   5083.08          N II     
   5083.09          N II     
   5083.183         Ca III   
   5083.25          Ar I     
   5083.274         Ni II    
   5083.3           S I      
   5083.3           S I      
   5083.3383        Fe I     
   5083.418         Fe II    
   5083.5           Ca I     
   5083.506         Fe II    
   5083.51          Ca III   
   5083.52          Ar I     
   5083.53          N III    
   5083.53          N III    
   5083.53          N III    
   5083.530         Ni II    
   5083.597         Ar I     
   5083.687         Fe III   
   5083.97          Ar I     
   5083.97          N II     
   5084.0958        Ni I     
   5084.2           Ca I     
   5084.225         Ni II    
   5084.27          O I      
   5084.3           S I      
   5084.380         Ni II    
   5084.5038        Ni I     
