w fl
4340.7352272 26510000.0
4340.7786347 26270000.0
4340.8220427 26020000.0
4340.8654511 25760000.0
4340.9088599 25500000.0
4340.9522692 25200000.0
4340.9956789 24870000.0
4341.039089 24500000.0
4341.0824996 24060000.0
4341.1259106 23550000.0
4341.169322 22990000.0
4341.2127339 22360000.0
4341.2561462 21690000.0
4341.2995589 20990000.0
4341.3429721 20270000.0
4341.3863857 19550000.0
4341.4297997 18860000.0
4341.4732142 18210000.0
4341.5166291 17630000.0
4341.5600444 17150000.0
4341.6034602 16780000.0
4341.6468764 16570000.0
4341.690293 16510000.0
4341.7337101 16630000.0
4341.7771276 16900000.0
4341.8205456 17310000.0
4341.8639639 17830000.0
4341.9073828 18440000.0
4341.950802 19110000.0
4341.9942217 19820000.0
4342.0376418 20540000.0
4342.0810624 21250000.0
4342.1244833 21940000.0
4342.1679048 22590000.0
4342.2113266 23190000.0
4342.2547489 23740000.0
4342.2981716 24220000.0
4342.3415948 24630000.0
4342.3850184 24990000.0
4342.4284424 25300000.0
4342.4718668 25580000.0
4342.5152917 25840000.0
4342.5587171 26090000.0
4342.6021428 26330000.0
4342.645569 26560000.0
4342.6889957 26800000.0
4342.7324227 27030000.0
4342.7758502 27260000.0
4342.8192781 27490000.0
4342.8627065 27710000.0
4342.9061353 27940000.0
4342.9495645 28160000.0
4342.9929942 28380000.0
4343.0364243 28600000.0
4343.0798549 28810000.0
4343.1232858 29030000.0
4343.1667172 29240000.0
4343.2101491 29450000.0
4343.2535814 29660000.0
4343.2970141 29870000.0
4343.3404472 30080000.0
4343.3838808 30280000.0
4343.4273148 30490000.0
4343.4707492 30690000.0
4343.5141841 30890000.0
4343.5576194 31090000.0
4343.6010552 31300000.0
4343.6444914 31500000.0
4343.687928 31700000.0
4343.731365 31890000.0
4343.7748025 32090000.0
4343.8182405 32290000.0
4343.8616788 32490000.0
4343.9051176 32680000.0
4343.9485568 32880000.0
4343.9919965 33080000.0
4344.0354366 33270000.0
4344.0788771 33470000.0
4344.1223181 33650000.0
4344.1657595 33840000.0
4344.2092013 34030000.0
4344.2526436 34210000.0
4344.2960863 34400000.0
4344.3395294 34590000.0
4344.382973 34770000.0
4344.426417 34960000.0
4344.4698614 35150000.0
4344.5133063 35340000.0
4344.5567516 35520000.0
4344.6001973 35710000.0
4344.6436435 35890000.0
4344.6870901 36080000.0
4344.7305372 36270000.0
4344.7739846 36450000.0
4344.8174326 36640000.0
4344.8608809 36820000.0
4344.9043297 37000000.0
4344.9477789 37170000.0
4344.9912286 37350000.0
4345.0346786 37520000.0
4345.0781292 37690000.0
4345.1215801 37850000.0
4345.1650315 37990000.0
4345.2084833 38120000.0
4345.2519356 38260000.0
4345.2953883 38420000.0
4345.3388414 38580000.0
4345.382295 38740000.0
4345.425749 38900000.0
4345.4692034 39070000.0
4345.5126583 39240000.0
4345.5561136 39430000.0
4345.5995693 39610000.0
4345.6430255 39800000.0
4345.6864821 39980000.0
4345.7299391 40170000.0
4345.7733966 40370000.0
4345.8168545 40580000.0
4345.8603128 40800000.0
4345.9037716 41010000.0
4345.9472308 41210000.0
4345.9906905 41400000.0
4346.0341506 41580000.0
4346.0776111 41760000.0
4346.121072 41930000.0
4346.1645334 42110000.0
4346.2079952 42270000.0
4346.2514575 42440000.0
4346.2949202 42610000.0
4346.3383833 42780000.0
4346.3818468 42940000.0
4346.4253108 43110000.0
4346.4687753 43270000.0
4346.5122401 43440000.0
4346.5557054 43600000.0
4346.5991712 43770000.0
4346.6426373 43930000.0
4346.6861039 44090000.0
4346.729571 44260000.0
4346.7730384 44420000.0
4346.8165063 44580000.0
4346.8599747 44740000.0
4346.9034434 44910000.0
4346.9469126 45070000.0
4346.9903823 45230000.0
4347.0338524 45390000.0
4347.0773229 45550000.0
4347.1207938 45710000.0
4347.1642652 45880000.0
4347.207737 46040000.0
4347.2512093 46190000.0
4347.294682 46350000.0
4347.3381551 46510000.0
4347.3816286 46660000.0
4347.4251026 46810000.0
4347.4685771 46960000.0
4347.5120519 47110000.0
4347.5555272 47260000.0
4347.5990029 47420000.0
4347.6424791 47570000.0
4347.6859557 47720000.0
4347.7294327 47880000.0
4347.7729102 48030000.0
4347.8163881 48180000.0
4347.8598664 48340000.0
4347.9033452 48490000.0
4347.9468244 48650000.0
4347.9903041 48800000.0
4348.0337841 48950000.0
4348.0772647 49110000.0
4348.1207456 49270000.0
4348.164227 49420000.0
4348.2077088 49580000.0
4348.2511911 49730000.0
4348.2946737 49880000.0
4348.3381569 50030000.0
4348.3816404 50180000.0
4348.4251244 50330000.0
4348.4686088 50480000.0
4348.5120937 50630000.0
4348.555579 50780000.0
4348.5990647 50920000.0
4348.6425509 51070000.0
4348.6860375 51210000.0
4348.7295245 51350000.0
4348.773012 51490000.0
4348.8164999 51630000.0
4348.8599882 51770000.0
4348.903477 51910000.0
4348.9469662 52040000.0
4348.9904559 52180000.0
4349.0339459 52320000.0
4349.0774364 52460000.0
4349.1209274 52600000.0
4349.1644188 52750000.0
4349.2079106 52880000.0
4349.2514028 53020000.0
4349.2948955 53150000.0
4349.3383887 53280000.0
4349.3818822 53420000.0
4349.4253762 53560000.0
4349.4688706 53700000.0
4349.5123655 53840000.0
4349.5558608 53990000.0
4349.5993565 54130000.0
4349.6428527 54270000.0
4349.6863493 54410000.0
4349.7298463 54550000.0
4349.7733438 54680000.0
4349.8168417 54800000.0
4349.8603401 54910000.0
4349.9038388 55030000.0
4349.947338 55160000.0
4349.9908377 55290000.0
4350.0343378 55430000.0
4350.0778383 55560000.0
4350.1213392 55690000.0
4350.1648406 55820000.0
4350.2083425 55950000.0
4350.2518447 56090000.0
4350.2953474 56220000.0
4350.3388505 56360000.0
4350.3823541 56500000.0
4350.4258581 56650000.0
4350.4693625 56800000.0
4350.5128674 56960000.0
4350.5563727 57110000.0
4350.5998784 57260000.0
4350.6433846 57400000.0
4350.6868912 57530000.0
4350.7303983 57660000.0
4350.7739057 57780000.0
4350.8174136 57910000.0
4350.860922 58040000.0
4350.9044308 58160000.0
4350.94794 58290000.0
4350.9914497 58420000.0
4351.0349597 58540000.0
4351.0784703 58670000.0
4351.1219812 58790000.0
4351.1654926 58910000.0
4351.2090044 59040000.0
4351.2525167 59160000.0
4351.2960294 59290000.0
4351.3395425 59410000.0
4351.3830561 59530000.0
4351.4265701 59660000.0
4351.4700846 59780000.0
4351.5135994 59900000.0
4351.5571147 60020000.0
4351.6006305 60140000.0
4351.6441467 60250000.0
4351.6876633 60330000.0
4351.7311803 60390000.0
4351.7746978 60450000.0
4351.8182157 60520000.0
4351.8617341 60610000.0
4351.9052529 60710000.0
4351.9487721 60810000.0
4351.9922918 60920000.0
4352.0358119 61030000.0
4352.0793324 61140000.0
4352.1228534 61260000.0
4352.1663748 61380000.0
4352.2098966 61510000.0
4352.2534189 61640000.0
4352.2969416 61770000.0
4352.3404647 61920000.0
4352.3839883 62080000.0
4352.4275123 62240000.0
4352.4710368 62370000.0
4352.5145617 62450000.0
4352.558087 62370000.0
4352.6016127 61900000.0
4352.6451389 60900000.0
4352.6886656 59520000.0
4352.7321926 58090000.0
4352.7757201 56860000.0
4352.819248 55890000.0
4352.8627764 55190000.0
4352.9063052 54740000.0
4352.9498344 54520000.0
4352.9933641 54490000.0
4353.0368942 54650000.0
4353.0804248 55000000.0
4353.1239558 55550000.0
4353.1674872 56300000.0
4353.211019 57310000.0
4353.2545513 58630000.0
4353.298084 60250000.0
4353.3416172 61910000.0
4353.3851508 63250000.0
4353.4286848 64100000.0
4353.4722193 64590000.0
4353.5157541 64900000.0
4353.5592895 65070000.0
4353.6028252 65100000.0
4353.6463614 65080000.0
4353.6898981 65070000.0
4353.7334352 65100000.0
4353.7769727 65150000.0
4353.8205106 65220000.0
4353.864049 65300000.0
4353.9075878 65390000.0
4353.9511271 65480000.0
4353.9946667 65580000.0
4354.0382069 65690000.0
4354.0817474 65810000.0
4354.1252884 65930000.0
4354.1688298 66070000.0
4354.2123717 66230000.0
4354.255914 66420000.0
4354.2994567 66630000.0
4354.3429999 66830000.0
4354.3865435 66990000.0
4354.4300875 67100000.0
4354.473632 67200000.0
4354.5171769 67290000.0
4354.5607223 67380000.0
4354.6042681 67480000.0
4354.6478143 67570000.0
4354.6913609 67670000.0
4354.734908 67770000.0
4354.7784555 67870000.0
4354.8220035 67970000.0
4354.8655519 68070000.0
4354.9091007 68170000.0
4354.95265 68270000.0
4354.9961997 68370000.0
4355.0397498 68470000.0
4355.0833004 68550000.0
4355.1268514 68640000.0
4355.1704028 68710000.0
4355.2139547 68750000.0
4355.257507 68780000.0
4355.3010598 68810000.0
4355.344613 68860000.0
4355.3881666 68900000.0
4355.4317206 68950000.0
4355.4752751 68990000.0
4355.5188301 69030000.0
4355.5623854 69090000.0
4355.6059412 69170000.0
4355.6494975 69250000.0
4355.6930541 69350000.0
4355.7366112 69450000.0
4355.7801688 69560000.0
4355.8237267 69680000.0
4355.8672852 69820000.0
4355.910844 69960000.0
4355.9544033 70080000.0
4355.997963 70180000.0
4356.0415232 70270000.0
4356.0850837 70370000.0
4356.1286448 70470000.0
4356.1722062 70580000.0
4356.2157681 70680000.0
4356.2593305 70770000.0
4356.3028932 70850000.0
4356.3464564 70930000.0
4356.3900201 71010000.0
4356.4335841 71080000.0
4356.4771487 71160000.0
4356.5207136 71250000.0
4356.564279 71330000.0
4356.6078448 71420000.0
4356.6514111 71520000.0
4356.6949777 71610000.0
4356.7385449 71690000.0
4356.7821124 71770000.0
4356.8256804 71840000.0
4356.8692489 71920000.0
4356.9128177 72000000.0
4356.956387 72070000.0
4356.9999568 72140000.0
4357.0435269 72220000.0
4357.0870975 72290000.0
4357.1306686 72370000.0
4357.1742401 72440000.0
4357.217812 72510000.0
4357.2613843 72590000.0
4357.3049571 72660000.0
4357.3485304 72730000.0
4357.392104 72800000.0
4357.4356781 72880000.0
4357.4792526 72940000.0
4357.5228276 73010000.0
4357.566403 73070000.0
4357.6099788 73140000.0
4357.6535551 73200000.0
4357.6971318 73270000.0
4357.740709 73340000.0
4357.7842866 73400000.0
4357.8278646 73470000.0
4357.871443 73540000.0
4357.9150219 73610000.0
4357.9586012 73680000.0
4358.002181 73740000.0
4358.0457612 73810000.0
4358.0893418 73880000.0
4358.1329229 73950000.0
4358.1765044 74030000.0
4358.2200863 74100000.0
4358.2636687 74170000.0
4358.3072515 74240000.0
4358.3508348 74300000.0
4358.3944185 74350000.0
4358.4380026 74350000.0
4358.4815871 74310000.0
4358.5251721 74260000.0
4358.5687575 74240000.0
4358.6123434 74240000.0
4358.6559297 74260000.0
4358.6995164 74290000.0
4358.7431036 74330000.0
4358.7866912 74380000.0
4358.8302793 74440000.0
4358.8738677 74510000.0
4358.9174566 74590000.0
4358.961046 74680000.0
4359.0046358 74770000.0
4359.048226 74890000.0
4359.0918167 75020000.0
4359.1354077 75180000.0
4359.1789993 75340000.0
4359.2225912 75470000.0
4359.2661836 75550000.0
4359.3097765 75610000.0
4359.3533697 75650000.0
4359.3969635 75680000.0
4359.4405576 75710000.0
4359.4841522 75740000.0
4359.5277472 75790000.0
4359.5713426 75830000.0
4359.6149385 75870000.0
4359.6585349 75910000.0
4359.7021316 75950000.0
4359.7457288 76010000.0
4359.7893264 76060000.0
4359.8329245 76120000.0
4359.876523 76170000.0
4359.920122 76230000.0
4359.9637213 76300000.0
4360.0073211 76370000.0
4360.0509214 76440000.0
4360.0945221 76530000.0
4360.1381232 76600000.0
4360.1817248 76660000.0
4360.2253267 76730000.0
4360.2689292 76790000.0
4360.312532 76860000.0
4360.3561353 76920000.0
4360.3997391 76970000.0
4360.4433432 77020000.0
4360.4869478 77050000.0
4360.5305529 77080000.0
4360.5741584 77100000.0
4360.6177643 77100000.0
4360.6613706 77100000.0
4360.7049774 77100000.0
4360.7485847 77110000.0
4360.7921923 77130000.0
4360.8358004 77160000.0
4360.8794089 77190000.0
4360.9230179 77210000.0
4360.9666273 77250000.0
4361.0102372 77290000.0
4361.0538474 77340000.0
4361.0974581 77400000.0
4361.1410693 77470000.0
4361.1846809 77560000.0
4361.2282929 77650000.0
4361.2719054 77740000.0
4361.3155183 77840000.0
4361.3591316 77940000.0
4361.4027453 78020000.0
4361.4463596 78090000.0
4361.4899742 78140000.0
4361.5335893 78200000.0
4361.5772048 78250000.0
4361.6208207 78310000.0
4361.6644371 78360000.0
4361.7080539 78400000.0
4361.7516712 78440000.0
4361.7952889 78480000.0
4361.838907 78520000.0
4361.8825256 78560000.0
4361.9261446 78600000.0
4361.969764 78640000.0
4362.0133839 78680000.0
4362.0570042 78700000.0
4362.1006249 78670000.0
4362.1442461 78600000.0
4362.1878677 78530000.0
4362.2314898 78470000.0
4362.2751123 78450000.0
4362.3187352 78440000.0
4362.3623585 78460000.0
4362.4059823 78480000.0
4362.4496066 78510000.0
4362.4932312 78550000.0
4362.5368564 78600000.0
4362.5804819 78660000.0
4362.6241079 78730000.0
4362.6677343 78820000.0
4362.7113611 78920000.0
4362.7549884 79050000.0
4362.7986162 79200000.0
4362.8422443 79350000.0
4362.8858729 79450000.0
4362.9295019 79480000.0
4362.9731314 79460000.0
4363.0167613 79420000.0
4363.0603917 79400000.0
4363.1040224 79390000.0
4363.1476537 79400000.0
4363.1912853 79420000.0
4363.2349174 79440000.0
4363.2785499 79470000.0
4363.3221829 79510000.0
4363.3658163 79550000.0
4363.4094501 79590000.0
4363.4530844 79630000.0
4363.4967191 79670000.0
4363.5403542 79690000.0
4363.5839898 79720000.0
4363.6276258 79770000.0
4363.6712623 79840000.0
4363.7148992 79910000.0
4363.7585365 79950000.0
4363.8021742 79970000.0
4363.8458124 79980000.0
4363.8894511 80000000.0
4363.9330901 80030000.0
4363.9767296 80060000.0
4364.0203696 80110000.0
4364.06401 80150000.0
4364.1076508 80200000.0
4364.151292 80260000.0
4364.1949337 80330000.0
4364.2385758 80410000.0
4364.2822184 80480000.0
4364.3258614 80530000.0
4364.3695048 80570000.0
4364.4131487 80600000.0
4364.456793 80640000.0
4364.5004378 80690000.0
4364.5440829 80730000.0
4364.5877285 80770000.0
4364.6313746 80800000.0
4364.6750211 80840000.0
4364.718668 80870000.0
4364.7623154 80910000.0
4364.8059632 80960000.0
4364.8496114 81000000.0
4364.8932601 81040000.0
4364.9369092 81080000.0
4364.9805587 81120000.0
4365.0242087 81150000.0
4365.0678591 81190000.0
4365.11151 81220000.0
4365.1551613 81250000.0
4365.198813 81280000.0
4365.2424652 81310000.0
4365.2861178 81340000.0
4365.3297708 81370000.0
4365.3734243 81400000.0
4365.4170782 81430000.0
4365.4607325 81450000.0
4365.5043873 81480000.0
4365.5480425 81510000.0
4365.5916982 81530000.0
4365.6353543 81560000.0
4365.6790108 81590000.0
4365.7226678 81610000.0
4365.7663252 81640000.0
4365.809983 81670000.0
4365.8536413 81690000.0
4365.8973 81720000.0
4365.9409591 81750000.0
4365.9846187 81780000.0
4366.0282787 81800000.0
4366.0719392 81820000.0
4366.1156001 81840000.0
4366.1592614 81860000.0
4366.2029232 81880000.0
4366.2465854 81900000.0
4366.290248 81920000.0
4366.3339111 81940000.0
4366.3775746 81970000.0
4366.4212386 81990000.0
4366.464903 82020000.0
4366.5085678 82050000.0
4366.552233 82070000.0
4366.5958987 82100000.0
4366.6395649 82130000.0
4366.6832314 82160000.0
4366.7268984 82190000.0
4366.7705659 82210000.0
4366.8142338 82240000.0
4366.8579021 82270000.0
4366.9015708 82290000.0
4366.94524 82310000.0
4366.9889097 82330000.0
4367.0325797 82350000.0
4367.0762502 82370000.0
4367.1199212 82390000.0
4367.1635925 82410000.0
4367.2072643 82430000.0
4367.2509366 82450000.0
4367.2946093 82480000.0
4367.3382824 82500000.0
4367.381956 82530000.0
4367.4256299 82550000.0
4367.4693044 82580000.0
4367.5129792 82610000.0
4367.5566546 82640000.0
4367.6003303 82660000.0
4367.6440065 82690000.0
4367.6876831 82720000.0
4367.7313601 82740000.0
4367.7750376 82770000.0
4367.8187156 82790000.0
4367.8623939 82810000.0
4367.9060727 82820000.0
4367.9497519 82840000.0
4367.9934316 82860000.0
4368.0371117 82870000.0
4368.0807923 82890000.0
4368.1244733 82910000.0
4368.1681547 82930000.0
4368.2118365 82950000.0
4368.2555188 82970000.0
4368.2992016 82990000.0
4368.3428847 83010000.0
4368.3865683 83020000.0
4368.4302524 82990000.0
4368.4739368 82890000.0
4368.5176218 82730000.0
4368.5613071 82540000.0
4368.6049929 82380000.0
4368.6486791 82280000.0
4368.6923658 82210000.0
4368.7360529 82170000.0
4368.7797404 82140000.0
4368.8234284 82120000.0
4368.8671168 82110000.0
4368.9108056 82130000.0
4368.9544949 82160000.0
4368.9981846 82180000.0
4369.0418748 82190000.0
4369.0855654 82150000.0
4369.1292564 82060000.0
4369.1729479 81980000.0
4369.2166398 81940000.0
4369.2603321 81930000.0
4369.3040249 81910000.0
4369.3477181 81860000.0
4369.3914118 81820000.0
4369.4351059 81820000.0
4369.4788004 81850000.0
4369.5224954 81910000.0
4369.5661908 81990000.0
4369.6098866 82090000.0
4369.6535829 82240000.0
4369.6972796 82450000.0
4369.7409767 82700000.0
4369.7846743 83000000.0
4369.8283723 83300000.0
4369.8720708 83520000.0
4369.9157697 83640000.0
4369.959469 83690000.0
4370.0031688 83720000.0
4370.046869 83740000.0
4370.0905696 83760000.0
4370.1342707 83790000.0
4370.1779722 83800000.0
4370.2216742 83780000.0
4370.2653766 83680000.0
4370.3090794 83500000.0
4370.3527827 83320000.0
4370.3964864 83190000.0
4370.4401905 83110000.0
4370.4838951 83050000.0
4370.5276001 83010000.0
4370.5713056 82950000.0
4370.6150115 82830000.0
4370.6587178 82640000.0
4370.7024245 82450000.0
4370.7461317 82330000.0
4370.7898394 82280000.0
4370.8335474 82280000.0
4370.877256 82340000.0
4370.9209649 82460000.0
4370.9646743 82640000.0
4371.0083841 82850000.0
4371.0520944 83010000.0
4371.0958051 83090000.0
4371.1395162 83150000.0
4371.1832278 83230000.0
4371.2269398 83330000.0
4371.2706522 83470000.0
4371.3143651 83660000.0
4371.3580784 83870000.0
4371.4017922 84020000.0
4371.4455064 84090000.0
4371.489221 84110000.0
4371.5329361 84120000.0
4371.5766516 84130000.0
4371.6203675 84140000.0
4371.6640839 84160000.0
4371.7078007 84180000.0
4371.751518 84190000.0
4371.7952356 84210000.0
4371.8389538 84220000.0
4371.8826723 84230000.0
4371.9263913 84250000.0
4371.9701108 84280000.0
4372.0138307 84310000.0
4372.057551 84340000.0
4372.1012717 84350000.0
4372.1449929 84350000.0
4372.1887145 84330000.0
4372.2324366 84290000.0
4372.2761591 84250000.0
4372.319882 84200000.0
4372.3636054 84180000.0
4372.4073292 84160000.0
4372.4510535 84170000.0
4372.4947781 84180000.0
4372.5385033 84200000.0
4372.5822288 84220000.0
4372.6259548 84230000.0
4372.6696813 84260000.0
4372.7134081 84280000.0
4372.7571354 84310000.0
4372.8008632 84360000.0
4372.8445914 84420000.0
4372.88832 84480000.0
4372.9320491 84550000.0
4372.9757785 84610000.0
4373.0195085 84630000.0
4373.0632388 84610000.0
4373.1069697 84530000.0
4373.1507009 84430000.0
4373.1944326 84360000.0
4373.2381647 84320000.0
4373.2818973 84300000.0
4373.3256303 84290000.0
4373.3693637 84290000.0
4373.4130976 84290000.0
4373.4568319 84310000.0
4373.5005666 84320000.0
4373.5443018 84350000.0
4373.5880374 84390000.0
4373.6317735 84430000.0
4373.6755099 84470000.0
4373.7192469 84530000.0
4373.7629842 84620000.0
4373.8067221 84730000.0
4373.8504603 84810000.0
4373.894199 84850000.0
4373.9379381 84860000.0
4373.9816776 84870000.0
4374.0254176 84880000.0
4374.0691581 84890000.0
4374.1128989 84900000.0
4374.1566402 84910000.0
4374.200382 84930000.0
4374.2441242 84940000.0
4374.2878668 84960000.0
4374.3316098 84980000.0
4374.3753533 84990000.0
4374.4190972 85000000.0
4374.4628416 85010000.0
4374.5065864 85000000.0
4374.5503317 85010000.0
4374.5940773 85010000.0
4374.6378234 85020000.0
4374.68157 85020000.0
4374.725317 85030000.0
4374.7690644 85040000.0
4374.8128123 85050000.0
4374.8565606 85060000.0
4374.9003093 85080000.0
4374.9440585 85090000.0
4374.9878081 85110000.0
4375.0315582 85130000.0
4375.0753087 85150000.0
4375.1190596 85170000.0
4375.162811 85190000.0
4375.2065628 85200000.0
4375.250315 85150000.0
4375.2940677 84950000.0
4375.3378208 84540000.0
4375.3815744 84040000.0
4375.4253283 83630000.0
4375.4690828 83360000.0
4375.5128376 83190000.0
4375.5565929 83080000.0
